mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
11276.9603729, 2903.93829346, 692204.95224
12431.8599701, 6170.98808289, 690513.134003
11228.0845642, 2712.01133728, 649268.865585
18383.9797974, 2712.9650116, 663028.001785
11191.1296844, 2707.95822144, 656975.984573
12515.0680542, 2717.97180176, 727028.131485
11787.8913879, 2845.04890442, 673079.967499
12455.9402466, 2784.96742249, 664987.08725
12143.1350708, 2704.85877991, 660466.194153
12346.0292816, 2709.86557007, 677359.104156
11938.0950928, 2850.05569458, 625859.022141
12372.0169067, 2683.16268921, 638407.945633
12171.0300446, 2711.05766296, 580008.029938
21701.0974884, 2696.03729248, 665174.007416
11805.0575256, 2730.13114929, 621906.042099
11797.1897125, 2733.94584656, 634770.870209
10845.1843262, 2705.81245422, 653488.15918
11924.0283966, 2695.08361816, 644154.787064
11410.9516144, 2758.97979736, 601949.214935
12115.0016785, 2827.16751099, 648468.971252
12193.9182281, 2753.01933289, 582457.780838
12735.1284027, 2708.91189575, 644085.168839
11664.8674011, 2876.99699402, 608571.052551
12835.0257874, 2705.09719849, 642375.946045
11595.0107574, 2712.01133728, 620551.109314
12630.9394836, 2717.97180176, 614218.950272
12168.8842773, 2720.11756897, 618007.898331
11480.8082581, 2707.95822144, 625051.97525
12160.0627899, 2714.87236023, 614156.007767
12861.9670868, 2748.01254272, 594918.012619
12232.0652008, 2735.13793945, 601613.998413
21705.86586, 4605.05485535, 635385.990143
12189.8651123, 2870.08285522, 566655.874252
12073.0400085, 2804.99458313, 677351.951599
12188.1961823, 2826.92909241, 606429.100037
20745.9926605, 2999.06730652, 674955.844879
12181.0436249, 2694.84519958, 711915.016174
11878.0136108, 2836.94267273, 688855.171204
19588.9472961, 2748.01254272, 610530.853271
12343.1682587, 2746.82044983, 720509.052277
14858.9611053, 6495.9526062, 623492.956161
12402.0576477, 2824.06806946, 611825.942993
12125.9689331, 2734.89952087, 576936.006546
20312.0708466, 2710.81924438, 571743.011475
11761.9037628, 2704.14352417, 597554.922104
12973.7854004, 2700.80566406, 625958.204269
11271.9535828, 2904.17671204, 550376.89209
12371.7784882, 2840.99578857, 572564.125061
19444.9424744, 2835.0353241, 643831.968307
11410.9516144, 2815.00816345, 690881.967545
11934.0419769, 2712.01133728, 601253.032684
12196.0639954, 2707.00454712, 600805.044174
18118.1430817, 3100.15678406, 548823.833466
12496.9482422, 2722.0249176, 597285.985947
10693.0732727, 2735.13793945, 617204.904556
12305.9749603, 2708.91189575, 604871.034622
19765.8538818, 3061.05613708, 637670.993805
13859.9872589, 2932.07168579, 614903.926849
10714.0541077, 2730.13114929, 598526.954651
12850.9998322, 2707.95822144, 688242.912292
12012.9585266, 2707.95822144, 636365.175247
12312.1738434, 2699.13673401, 664182.901382
11759.0427399, 3004.07409668, 683827.877045
12731.0752869, 2789.02053833, 621953.010559
11719.9420929, 2709.86557007, 644181.013107
12552.9766083, 2696.03729248, 601234.912872
11971.2352753, 3000.97465515, 722557.067871
12152.1949768, 2912.99819946, 664228.916168
12028.2173157, 2832.88955688, 603605.985641
12790.9183502, 2739.90631104, 588915.109634
12763.9770508, 2719.87915039, 618982.076645
20606.0409546, 2912.04452515, 626785.039902
19283.0562592, 2684.11636353, 666563.034058
12245.8934784, 2712.9650116, 633697.986603
11354.9232483, 2856.01615906, 621449.947357
12284.9941254, 2739.90631104, 621508.12149
11492.9676056, 2693.17626953, 590318.918228
12506.0081482, 2844.0952301, 625973.939896
12172.9373932, 2706.76612854, 684065.103531
18037.0807648, 4894.01817322, 637768.030167
11734.9624634, 2696.9909668, 525453.090668
12637.1383667, 2707.00454712, 609545.946121
10887.8612518, 2707.00454712, 601929.90303
12670.0401306, 2711.05766296, 581295.013428
18906.8317413, 2707.95822144, 623368.9785
20136.1179352, 3287.07695007, 680884.838104
12108.0875397, 2748.01254272, 633584.976196
11693.9544678, 2859.11560059, 587702.989578
11358.9763641, 2734.89952087, 705245.018005
17013.0729675, 2928.97224426, 660759.925842
11922.8363037, 2683.87794495, 619385.004044
11364.9368286, 2967.11921692, 635328.054428
12311.9354248, 2724.88594055, 606108.188629
12143.1350708, 2748.96621704, 604553.937912
11611.9384766, 2747.05886841, 646423.101425
12434.0057373, 2758.02612305, 657032.012939
12161.0164642, 2698.89831543, 604948.043823
11997.9381561, 2716.06445312, 601778.030396
11131.0482025, 2730.13114929, 586967.945099
12537.9562378, 2990.00740051, 631726.980209
11425.9719849, 2707.95822144, 633631.944656
12347.9366302, 2630.94902039, 618319.034576
10967.9698944, 2717.01812744, 738765.001297
12416.1243439, 2732.99217224, 621802.091599
11401.1764526, 2712.01133728, 623759.031296
17946.0048676, 2712.01133728, 644742.012024
10848.9990234, 2727.98538208, 666267.156601
11930.9425354, 2741.09840393, 700690.984726
11955.9764862, 2647.8767395, 585733.175278
11656.999588, 2735.85319519, 631025.075912
11651.9927979, 2841.94946289, 676889.181137
12744.9035645, 5705.11817932, 685104.846954
11507.9879761, 2848.14834595, 613837.003708
12610.912323, 2717.01812744, 601064.920425
11439.0850067, 2707.95822144, 629423.141479
18822.9084015, 2842.90313721, 606858.01506
11489.8681641, 2837.89634705, 629949.092865
12081.861496, 2708.19664001, 636560.916901
11559.009552, 2709.86557007, 622164.964676
11798.1433868, 2620.22018433, 700984.00116
12055.1586151, 2787.1131897, 648000.955582
12809.0381622, 2709.86557007, 615489.959717
10763.8835907, 2717.97180176, 615195.035934
11689.9013519, 2702.95143127, 660917.99736
11106.967926, 2715.11077881, 620692.014694
11889.2192841, 2677.91748047, 728111.982346
11996.0308075, 2724.88594055, 603092.908859
20370.0065613, 3274.91760254, 744508.02803
11226.8924713, 2748.96621704, 624910.116196
12649.0592957, 2701.99775696, 616369.962692
12362.0033264, 2704.14352417, 621096.849442
13005.9719086, 2699.13673401, 616395.950317
17191.1716461, 2716.06445312, 670700.073242
11389.9707794, 2831.22062683, 626764.774323
11332.988739, 2752.06565857, 676265.001297
13113.0218506, 2701.99775696, 626070.022583
12140.0356293, 2722.0249176, 645779.132843
12076.8547058, 2625.94223022, 625627.994537
11713.0279541, 2877.95066833, 614753.007889
12415.8859253, 2698.89831543, 617527.961731
10958.9099884, 2721.07124329, 706846.952438
12502.9087067, 2701.04408264, 634571.075439
12162.9238129, 2693.89152527, 624655.008316
12966.8712616, 2838.85002136, 660198.926926
19750.8335114, 2876.0433197, 606679.916382
11480.0930023, 2709.86557007, 583818.19725
12459.9933624, 2715.11077881, 624279.975891
11659.1453552, 2709.86557007, 623612.165451
12285.9477997, 2702.95143127, 664452.075958
12859.1060638, 2701.99775696, 623149.871826
12029.8862457, 2745.15151978, 621055.841446
12034.8930359, 2712.01133728, 602214.097977
11826.0383606, 2718.92547607, 609333.992004
11729.0019989, 2730.13114929, 610538.959503
11490.8218384, 2743.00575256, 622715.950012
12331.9625854, 2642.86994934, 649532.079697
12126.9226074, 2709.15031433, 632982.01561
12868.1659698, 2698.89831543, 594552.0401
11994.8387146, 2712.01133728, 625611.066818
11740.9229279, 2701.04408264, 627161.979675
11266.9467926, 2830.02853394, 636630.058289
11471.0330963, 2707.00454712, 690014.839172
12151.0028839, 2702.95143127, 649413.108826
12156.0096741, 2708.91189575, 612362.146378
11032.1044922, 2714.15710449, 635257.005692
11841.0587311, 2696.9909668, 610952.138901
11561.870575, 2749.91989136, 627721.071243
12180.0899506, 2730.13114929, 626833.91571
11883.020401, 3004.07409668, 722982.883453
11348.0091095, 2824.06806946, 576384.067535
20338.0584717, 3034.83009338, 527505.159378
20737.8864288, 2712.9650116, 624915.122986
20339.012146, 2798.79570007, 645941.019058
12749.9103546, 2645.01571655, 700211.048126
12158.870697, 2715.82603455, 673305.988312
12708.1871033, 2999.06730652, 631268.978119
11689.9013519, 2842.90313721, 657891.03508
11475.0862122, 2742.05207825, 745837.926865
12207.9849243, 5964.99443054, 651314.020157
14822.0062256, 2697.94464111, 591701.984406
11413.0973816, 2762.79449463, 697340.011597
12144.0887451, 2851.96304321, 733744.859695
11976.0036469, 2769.947052, 647493.839264
12185.0967407, 9194.13566589, 593046.90361
12143.1350708, 2723.93226624, 701386.213303
12163.8774872, 2803.0872345, 727859.020233
12132.8830719, 2720.83282471, 600609.064102
11579.0367126, 2716.06445312, 648085.11734
12345.0756073, 2740.14472961, 643494.844437
11740.9229279, 2707.00454712, 588904.14238
12180.8052063, 2715.11077881, 626541.852951
13164.0434265, 2641.91627502, 657897.949219
11501.0738373, 2718.92547607, 576809.167862
13190.984726, 2714.15710449, 630368.947983
17604.1126251, 2698.89831543, 635601.043701
12717.962265, 2862.21504211, 629279.851913
11363.9831543, 2844.0952301, 663177.967072
12979.0306091, 2710.81924438, 602143.04924
11261.9400024, 2705.09719849, 629615.068436
12287.1398926, 2737.04528809, 604526.042938
11003.0174255, 2702.95143127, 645513.057709
13108.9687347, 2712.01133728, 661375.999451
12138.1282806, 5765.91491699, 616981.02951
13031.9595337, 2716.06445312, 682904.958725
11461.019516, 2742.05207825, 645911.931992
12012.9585266, 2706.0508728, 617185.83107
12329.8168182, 2720.83282471, 673204.183578
15717.9832458, 6305.93299866, 660891.056061
11965.9900665, 2717.01812744, 606488.9431
20827.0549774, 3082.99064636, 615933.179855
14145.8511353, 6392.00210571, 588758.945465
12948.9898682, 2707.95822144, 623783.111572
11514.9021149, 2708.91189575, 712240.934372
12776.1363983, 2689.83840942, 623586.177826
11248.1117249, 2739.1910553, 586215.9729
11849.8802185, 2816.91551208, 642028.093338
12342.9298401, 2753.9730072, 592177.152634
11780.0235748, 2713.91868591, 664932.012558
11085.9870911, 2749.91989136, 597899.913788
12825.012207, 2699.13673401, 603299.856186
11497.9743958, 2787.82844543, 647264.003754
12722.0153809, 2848.14834595, 704531.908035
12477.1595001, 2720.11756897, 569108.009338
12333.1546783, 2712.01133728, 596386.909485
12154.8175812, 2864.83764648, 624894.142151
12908.9355469, 2706.0508728, 604148.864746
11857.9864502, 2718.92547607, 637898.206711
12213.9453888, 2707.00454712, 630750.894547
12140.0356293, 2712.9650116, 656350.135803
12347.9366302, 2731.08482361, 657180.786133
11110.0673676, 2734.89952087, 586531.162262
12502.9087067, 2848.14834595, 633447.885513
12408.0181122, 2700.09040833, 633605.957031
11506.0806274, 2746.10519409, 625351.905823
11835.0982666, 2715.11077881, 696839.094162
11804.1038513, 2717.97180176, 645752.906799
11065.0062561, 2722.97859192, 626935.958862
11955.9764862, 2826.92909241, 633198.976517
11873.0068207, 2671.00334167, 611917.972565
11524.2004395, 2700.09040833, 703987.836838
12590.8851624, 2717.97180176, 742605.924606
12814.9986267, 2701.99775696, 589008.09288
19953.9661407, 3037.92953491, 641370.05806
12932.062149, 2732.99217224, 650282.144547
11377.0961761, 2716.06445312, 590123.89183
20332.0980072, 2935.17112732, 619716.882706
11540.88974, 2713.91868591, 654051.065445
12753.9634705, 2746.82044983, 591066.122055
17045.0210571, 2928.97224426, 629011.869431
13375.043869, 2697.94464111, 655725.955963
11497.9743958, 2712.01133728, 640646.934509
12269.9737549, 2761.12556458, 586421.966553
11167.049408, 2833.12797546, 686186.790466
12611.8659973, 2947.09205627, 641674.995422
11055.9463501, 2749.20463562, 621640.920639
12612.1044159, 2701.99775696, 630008.935928
11219.9783325, 2882.00378418, 616189.002991
11956.9301605, 2707.95822144, 630181.074142
12262.1059418, 2721.07124329, 641540.050507
12264.0132904, 2707.00454712, 623277.902603
12130.022049, 2700.09040833, 630132.913589
12652.1587372, 2711.05766296, 657392.978668
10648.0121613, 2850.05569458, 694745.063782
13059.8545074, 2711.05766296, 648455.142975
11950.969696, 2704.85877991, 711559.057236
12725.1148224, 2803.0872345, 615791.082382
10632.9917908, 2851.96304321, 623600.959778
11698.9612579, 2731.08482361, 591625.928879
12939.9299622, 2708.91189575, 634630.203247
13260.1261139, 2712.9650116, 643985.98671
11899.9481201, 2698.89831543, 606826.066971
12744.9035645, 2697.94464111, 631258.010864
11382.1029663, 2897.02415466, 622086.048126
12629.9858093, 2847.90992737, 636347.055435
10806.0836792, 2668.14231873, 660044.908524
11476.0398865, 2718.92547607, 601607.084274
11779.0699005, 2724.88594055, 684242.010117
19554.1381836, 2980.94749451, 624423.027039
11403.0838013, 2707.95822144, 658782.00531
12675.0469208, 2722.97859192, 657194.137573
12132.8830719, 2706.0508728, 607925.891876
16997.0989227, 2707.95822144, 715923.070908
15959.0244293, 4938.84086609, 617639.064789
20807.9814911, 2801.8951416, 641240.119934
17199.9931335, 2725.83961487, 651766.061783
11677.980423, 2693.89152527, 625511.169434
11243.1049347, 2737.9989624, 621540.06958
11769.0563202, 2832.88955688, 630752.086639
10797.9774475, 2719.87915039, 703143.119812
11919.9752808, 2729.17747498, 680390.834808
11230.9455872, 2828.1211853, 590276.956558
12150.0492096, 2737.9989624, 595406.05545
12413.0249023, 2833.8432312, 707154.035568
12664.0796661, 2700.09040833, 607583.045959
11518.9552307, 2843.14155579, 604435.920715
12545.1087952, 2728.9390564, 681909.08432
10905.0273895, 4754.06646729, 644623.041153
20300.8651733, 2712.9650116, 626796.007156
16945.8389282, 2711.05766296, 622486.114502
19479.9900055, 3252.98309326, 569123.983383
11343.0023193, 2990.96107483, 629207.849503
11554.9564362, 2731.08482361, 618961.09581
12193.9182281, 2709.86557007, 691982.030869
11441.9460297, 2625.94223022, 649701.118469
21116.0182953, 2706.0508728, 663428.068161
12646.1982727, 2734.89952087, 787438.154221
12004.1370392, 2866.02973938, 634958.982468
11420.0115204, 2826.92909241, 617220.163345
12253.9997101, 2734.18426514, 617676.019669
12712.9554749, 2743.00575256, 657361.984253
10792.9706573, 2645.96939087, 588649.988174
12207.03125, 2744.19784546, 618681.907654
11414.0510559, 2707.95822144, 630504.131317
12675.0469208, 2821.92230225, 638655.900955
10919.0940857, 2709.86557007, 606317.043304
12630.9394836, 2698.18305969, 628015.995026
12242.0787811, 2696.03729248, 638499.02153
12782.0968628, 2703.18984985, 652760.982513
11690.1397705, 2701.04408264, 681025.981903
12315.0348663, 2712.9650116, 614525.079727
11102.9148102, 2737.9989624, 675998.926163
13076.0669708, 2634.04846191, 590420.007706
11101.9611359, 2848.86360168, 653329.133987
11541.1281586, 2849.10202026, 606461.048126
11932.849884, 2722.97859192, 594089.984894
20220.9949493, 2901.07727051, 628775.835037
12227.0584106, 2768.99337769, 616240.024567
21245.0027466, 3130.91278076, 640101.909637
11934.0419769, 2969.02656555, 642649.888992
12073.0400085, 2694.12994385, 642539.978027
10856.1515808, 2940.89317322, 636670.11261
12750.1487732, 2856.96983337, 640972.852707
11631.0119629, 2752.06565857, 605750.799179
12704.1339874, 2736.09161377, 666887.998581
14891.8628693, 5861.04393005, 572021.961212
11615.0379181, 2708.19664001, 625580.787659
11178.9703369, 2748.96621704, 613714.21814
11898.9944458, 2721.07124329, 590363.025665
20653.0094147, 2694.84519958, 667382.001877
11363.9831543, 2625.94223022, 636486.053467
11175.8708954, 2701.04408264, 622470.140457
11276.9603729, 2845.04890442, 607680.082321
11855.840683, 2722.97859192, 622128.96347
11342.048645, 2695.08361816, 640124.797821
10631.0844421, 2832.88955688, 621371.984482
12792.8256989, 2708.91189575, 639314.174652
11277.1987915, 2811.90872192, 686691.999435
13023.853302, 2981.18591309, 749717.950821
11285.0666046, 2751.11198425, 632179.97551
11999.8455048, 2866.02973938, 594108.819962
10903.1200409, 2710.10398865, 637681.96106
12181.9972992, 2703.90510559, 675738.096237
10934.1144562, 2748.96621704, 675568.10379
11436.9392395, 2823.11439514, 634179.830551
10870.9335327, 2750.15830994, 688026.90506
12862.9207611, 6120.92018127, 644017.219543
13831.8538666, 3149.98626709, 646975.99411
12361.0496521, 2638.10157776, 628309.965134
12166.0232544, 2693.89152527, 702736.139297
12681.0073853, 2694.84519958, 620972.156525
11368.0362701, 2876.99699402, 621630.907059
12870.0733185, 2709.86557007, 641978.979111
11426.9256592, 2872.94387817, 580220.222473
13052.2251129, 2708.91189575, 645678.99704
11020.1835632, 2709.86557007, 643254.995346
12677.9079437, 2839.08843994, 659269.094467
11893.0339813, 2719.87915039, 564066.171646
12634.9925995, 2973.0796814, 637780.90477
----------------

mode: serial True, gpu False
GPU use = False
transTime, feedNetTime, netTime
10826.9453049, 3445.02925873, 1207437.03842
10977.9834747, 1150.0120163, 1124446.03443
10976.0761261, 776.052474976, 1109627.96211
11319.9949265, 761.032104492, 1103963.01746
11076.9271851, 782.96661377, 1125440.00149
12199.0442276, 761.985778809, 1088899.97005
12261.0330582, 780.940055847, 1085850.00038
10701.0602951, 717.997550964, 1088292.00268
11202.9314041, 784.039497375, 1085635.9005
10576.0097504, 771.999359131, 1086207.98588
12290.0009155, 908.970832825, 1095632.07626
12061.9535446, 774.97959137, 1099955.08194
11258.0060959, 808.000564575, 1143083.09555
12602.9253006, 790.953636169, 1105399.96624
12076.0202408, 771.999359131, 1104669.92855
10551.9294739, 788.927078247, 1128970.98064
11726.0217667, 787.973403931, 1106168.98537
10645.031929, 785.946846008, 1108039.02149
11644.0057755, 773.906707764, 1105219.00654
10725.0213623, 796.914100647, 1096282.00531
10672.0924377, 776.052474976, 1085757.97081
12115.0016785, 787.973403931, 1086344.95735
12104.0344238, 787.019729614, 1086387.03823
12102.0078659, 792.980194092, 1127349.01905
12091.9942856, 781.059265137, 1088229.89464
10663.9862061, 712.990760803, 1086524.0097
12199.9979019, 795.006752014, 1085909.96265
12230.0386429, 777.959823608, 1085508.9426
10480.9999466, 808.000564575, 1103561.99741
10498.046875, 788.927078247, 1091703.05729
10612.9646301, 801.086425781, 1087845.92152
12102.9615402, 794.053077698, 1094071.03062
15743.970871, 846.982002258, 1103380.9185
10527.0147324, 818.967819214, 1086013.07869
12220.9787369, 812.05368042, 1088971.01879
10646.9392776, 821.948051453, 1111425.04215
10637.9985809, 795.960426331, 1085610.03208
10603.9047241, 809.073448181, 1090006.94752
11448.0257034, 897.04990387, 1107350.94547
10475.9931564, 815.033912659, 1086157.91798
11735.0816727, 813.961029053, 1088669.06166
10642.0516968, 788.927078247, 1112824.08237
10704.0405273, 792.026519775, 1086960.91175
10761.0225677, 716.924667358, 1088886.02257
10853.0521393, 794.053077698, 1108888.98373
10839.9391174, 789.046287537, 1086174.9649
10781.0497284, 789.999961853, 1089337.94498
11006.9513321, 909.924507141, 1113480.09109
12117.0282364, 789.046287537, 1086210.01244
11927.0086288, 792.026519775, 1089578.03249
11709.9285126, 779.032707214, 1110035.8963
10836.9588852, 801.086425781, 1085980.89218
10751.0089874, 780.940055847, 1089318.99071
10712.9812241, 794.053077698, 1104702.94952
12232.8996658, 705.003738403, 1104634.04655
12274.0268707, 795.006752014, 1091900.94471
10667.0856476, 767.111778259, 1112869.97795
10687.9472733, 920.89176178, 1086628.07941
12177.9441833, 761.032104492, 1089290.02285
10794.043541, 781.059265137, 1105675.93575
10787.9638672, 800.013542175, 1086749.91131
10838.0317688, 697.97039032, 1090366.0059
12271.0466385, 789.999961853, 1112148.04649
11325.0017166, 782.012939453, 1086912.03594
10787.0101929, 790.953636169, 1090254.06837
11301.9943237, 786.066055298, 1113032.93705
10795.9508896, 777.959823608, 1086614.96639
11758.0890656, 795.006752014, 1090112.09011
11386.0368729, 780.940055847, 1110076.06983
10779.0231705, 787.019729614, 1086931.94389
10954.0224075, 766.038894653, 1088991.04595
10789.9904251, 821.948051453, 1113305.09186
12264.0132904, 699.043273926, 1086806.89335
10691.0467148, 787.973403931, 1090978.02639
12198.9250183, 763.058662415, 1110080.00374
12320.0416565, 775.933265686, 1086535.09617
10882.0199966, 771.045684814, 1089735.9848
12284.9941254, 784.993171692, 1113301.99242
10881.0663223, 782.96661377, 1086537.95719
10709.0473175, 771.045684814, 1090085.98328
12287.0206833, 789.999961853, 1109176.99337
11649.0125656, 759.00554657, 1086702.94285
11577.963829, 789.999961853, 1086962.93831
10859.0126038, 787.019729614, 1115350.96169
10604.9776077, 789.046287537, 1088039.99424
10862.9465103, 753.045082092, 1089790.94028
10807.0373535, 789.999961853, 1109714.98489
10864.9730682, 791.072845459, 1086642.0269
10789.9904251, 779.032707214, 1086677.9089
12295.0077057, 785.946846008, 1090165.97271
12305.021286, 792.980194092, 1089169.02542
10830.0447464, 794.887542725, 1089193.1057
10679.0065765, 708.103179932, 1110630.98907
11296.0338593, 792.026519775, 1086568.95161
10900.9742737, 787.973403931, 1086740.01694
10772.9434967, 797.986984253, 1090463.99593
11943.936348, 782.96661377, 1107862.94937
10895.9674835, 795.006752014, 1089375.97275
10666.9664383, 784.993171692, 1112347.96047
11729.0019989, 800.013542175, 1087471.96198
12090.086937, 797.986984253, 1086236.95374
12313.0083084, 801.086425781, 1089340.92522
11587.023735, 800.967216492, 1107939.95857
12109.9948883, 795.006752014, 1089767.93289
10668.0393219, 897.884368896, 1113572.00146
12264.9669647, 800.967216492, 1103734.01642
12174.0102768, 778.913497925, 1087797.99938
12270.9274292, 794.053077698, 1091045.02201
11946.0821152, 770.926475525, 1113092.06486
10887.9804611, 789.046287537, 1089856.98223
12388.9446259, 720.977783203, 1110396.02757
10800.9576797, 769.019126892, 1086861.01437
10856.0323715, 797.033309937, 1086182.95193
11922.0018387, 785.946846008, 1090767.97962
11623.9786148, 784.993171692, 1106117.96379
12429.9526215, 792.026519775, 1090278.02944
10846.9724655, 766.99256897, 1112201.92909
10900.0205994, 778.913497925, 1088093.99605
10859.0126038, 787.973403931, 1086355.92461
10728.9552689, 803.94744873, 1090221.0474
12297.9879379, 766.038894653, 1102639.91356
10730.9818268, 730.037689209, 1087121.9635
10794.043541, 793.933868408, 1111660.00366
11150.9561539, 802.993774414, 1087692.02232
12292.9811478, 787.019729614, 1086470.0079
10864.0193939, 792.026519775, 1090015.05375
10810.9712601, 802.993774414, 1106850.02804
10776.9966125, 795.006752014, 1087100.98267
11445.9991455, 718.951225281, 1114807.0097
12272.9539871, 771.999359131, 1088791.96644
12079.9541473, 787.973403931, 1086212.03899
12252.0923615, 774.97959137, 1092908.97846
10668.0393219, 756.978988647, 1104207.03888
10765.0756836, 796.914100647, 1087374.09115
10856.9860458, 774.025917053, 1089694.02313
15123.963356, 826.001167297, 1108761.90662
10725.9750366, 796.07963562, 1086694.95583
10713.9348984, 789.999961853, 1090471.98296
10846.9724655, 784.993171692, 1104658.00762
12269.9737549, 705.95741272, 1087522.02988
12201.0707855, 788.09261322, 1090129.9715
12287.0206833, 792.026519775, 1112745.04662
12308.0015182, 788.927078247, 1086278.08094
12165.0695801, 887.989997864, 1089689.97002
10874.9866486, 774.025917053, 1104085.92224
10788.0830765, 786.900520325, 1087249.0406
10934.9489212, 794.053077698, 1089429.97456
11158.9431763, 765.085220337, 1113876.93882
10895.9674835, 788.09261322, 1086688.99536
10840.0583267, 792.026519775, 1090562.93964
12205.9583664, 793.933868408, 1109140.03849
12172.9373932, 790.953636169, 1087279.08134
10900.0205994, 910.997390747, 1089832.06749
10946.0353851, 785.112380981, 1113539.93416
10949.9692917, 787.019729614, 1086762.07066
10868.0725098, 792.980194092, 1090333.9386
10823.9650726, 781.059265137, 1103742.95712
12307.882309, 700.950622559, 1104824.06616
10681.0331345, 775.098800659, 1090542.91248
10829.9255371, 787.019729614, 1113808.98952
12356.0428619, 800.013542175, 1086610.07881
10921.0014343, 769.972801208, 1087141.99066
10805.0107956, 817.060470581, 1108336.92551
11355.9961319, 791.907310486, 1088125.10967
11366.9633865, 766.99256897, 1089424.01409
10710.9546661, 787.973403931, 1112658.02383
11411.0708237, 788.927078247, 1086909.05571
12324.0947723, 793.933868408, 1088132.02381
12323.975563, 779.032707214, 1090121.98448
15353.9180756, 815.987586975, 1101291.06045
10733.962059, 789.999961853, 1090116.97769
10789.0367508, 766.99256897, 1110764.98032
10915.0409698, 795.006752014, 1087738.99078
12313.0083084, 771.999359131, 1087357.99789
12099.0276337, 784.993171692, 1089820.98103
10805.9644699, 727.05745697, 1106114.98356
11509.0608597, 764.966011047, 1090690.01675
10884.0465546, 775.933265686, 1112490.05795
12319.0879822, 791.072845459, 1086680.88913
10829.0910721, 795.006752014, 1087381.00529
12296.9150543, 790.953636169, 1090407.96757
11577.0101547, 795.960426331, 1106680.98927
11541.9626236, 776.052474976, 1089717.9842
10826.9453049, 797.986984253, 1111558.07972
12174.0102768, 795.006752014, 1087171.07773
10732.0547104, 800.967216492, 1087707.99637
10906.9347382, 768.065452576, 1089893.93711
12308.0015182, 799.059867859, 1107059.9556
12049.0789413, 708.937644958, 1086886.04832
11094.9277878, 787.019729614, 1115957.97539
12199.9979019, 785.946846008, 1088286.04221
11927.0086288, 777.959823608, 1086516.97636
12210.0114822, 764.012336731, 1090314.03065
10860.9199524, 779.032707214, 1106830.95455
10912.0607376, 793.099403381, 1087840.91473
12316.942215, 723.958015442, 1089763.99899
10845.0651169, 1443.02845001, 1111873.03066
12215.9719467, 779.032707214, 1086864.94827
11809.9451065, 776.052474976, 1090363.02567
10684.967041, 784.993171692, 1104344.96403
12195.9447861, 898.003578186, 1086781.97861
12338.0422592, 765.919685364, 1089563.01212
11494.9941635, 761.985778809, 1112900.97237
12385.0107193, 760.912895203, 1087599.03908
10732.0547104, 883.936882019, 1090389.96696
11241.9128418, 787.019729614, 1103870.98789
12199.0442276, 681.99634552, 1086595.05844
12326.002121, 789.046287537, 1090639.94884
10764.0028, 777.959823608, 1112784.02805
12326.9557953, 769.972801208, 1105898.02265
11999.0110397, 782.96661377, 1096755.02777
12323.0218887, 764.966011047, 1114969.01512
11471.9867706, 784.993171692, 1102057.93381
10869.0261841, 787.019729614, 1107579.94652
10699.9874115, 784.039497375, 1128459.93042
10882.973671, 767.946243286, 1104873.06118
10712.0275497, 761.985778809, 1108151.91269
10873.913765, 788.09261322, 1123715.99674
10781.0497284, 779.986381531, 1104555.0108
10833.0249786, 789.999961853, 1099604.01058
10805.9644699, 763.058662415, 1109516.97826
10918.9748764, 791.072845459, 1087819.93389
11417.9849625, 784.993171692, 1089814.06689
10715.9614563, 887.036323547, 1113124.96662
10805.0107956, 684.976577759, 1087252.02084
10848.0453491, 784.039497375, 1090284.94358
10833.0249786, 782.96661377, 1111854.07639
11303.0672073, 792.980194092, 1087205.05238
10875.9403229, 774.97959137, 1088232.99408
12305.021286, 784.993171692, 1102532.02915
11662.0063782, 782.012939453, 1086910.96306
10769.0095901, 764.012336731, 1090369.9398
12344.0027237, 791.072845459, 1114338.99403
10864.0193939, 779.032707214, 1087404.01268
10820.0311661, 787.019729614, 1087293.98251
10771.0361481, 782.012939453, 1108237.02812
10745.0485229, 795.006752014, 1088499.90368
10820.9848404, 793.099403381, 1089805.00698
12298.1071472, 787.019729614, 1113458.99105
12310.0280762, 779.032707214, 1086864.94827
10773.062706, 815.033912659, 1086956.97784
11032.9389572, 789.999961853, 1090260.98251
13123.9891052, 707.983970642, 1113372.92194
10910.987854, 788.927078247, 1090237.02145
12326.002121, 766.038894653, 1114058.97141
10930.0613403, 789.999961853, 1087345.00408
11826.0383606, 774.97959137, 1086830.01995
10861.0391617, 787.019729614, 1091095.92438
10699.9874115, 769.972801208, 1104691.98227
10970.9501266, 786.900520325, 1090277.07577
10879.0397644, 787.019729614, 1112264.99081
10865.9267426, 781.059265137, 1086762.90512
10769.9632645, 784.993171692, 1088258.02803
12277.007103, 780.10559082, 1089482.90348
12235.9991074, 789.999961853, 1103218.91308
10903.0008316, 797.986984253, 1089990.0198
10872.0064163, 779.986381531, 1113173.96164
12214.0645981, 784.039497375, 1087096.92955
12361.0496521, 784.993171692, 1086575.03128
12194.0374374, 784.993171692, 1090713.02414
12331.9625854, 713.94443512, 1126165.98606
12338.9959335, 782.96661377, 1090883.01659
12240.0522232, 874.996185303, 1113528.9669
11131.0482025, 796.07963562, 1087392.92622
12349.9631882, 759.00554657, 1086679.10099
12347.9366302, 773.906707764, 1091734.0517
12233.9725494, 789.999961853, 1113456.01082
