mode: serial False, gpu True
GPU use = True
transTime, feedNetTime, netTime
11482.000351, 16854.0477753, 467339.038849
11589.050293, 1215.93475342, 640748.023987
14079.0939331, 1516.81900024, 640966.176987
12159.1091156, 5560.87493896, 642055.034637
12686.9678497, 5335.09254456, 587391.853333
12895.1072693, 15054.9411774, 564607.143402
12291.1930084, 886.917114258, 587829.113007
12970.9243774, 979.18510437, 665247.917175
12168.8842773, 5029.91676331, 601974.010468
11843.919754, 3542.90008545, 641691.923141
12617.1112061, 3329.99229431, 553359.985352
15537.0235443, 880.002975464, 547070.980072
12168.8842773, 1141.07131958, 541324.138641
12039.1845703, 1317.02423096, 636694.908142
12504.1007996, 9277.10533142, 603358.983994
13094.9020386, 2662.89710999, 613935.947418
